FIELD_ID,FLD_NAME,FLD_NAME2,REG_CODE,REG_NAME,WB_REGION,COUNTRY,CountrynameWEO,weo_code,ISO,STATE,LAT_DD,LON_DD,ON_OFF_LOC,year,FIELD_TYPE,SIZE_CLASS,SIZE_CLASS_CODE,EUR_MMBOE,oil_price,gas_price,firstdiscoyear,disco_cumu,disco_count,EUR_cumu,NPV_USD_n,defl_uscpi,NPV_USD_r,gdp_curr,gdp_const,NPV_GDP_n,NPV_GDP_r,DISCO_SOURCE1,DISCO_SOURCE2,DISCO_SOURCE3,DISCO_SOURCE4
1041,Jodari,,F,AFRICA,SSA,Tanzania,Tanzania,738,TZA,,-10,40.70000076293945,Offshore,2012,Gas,Giant,1,500,105.0096288848768,1.209156874999998,2010,5,9,3800,201.86816,.98390281,205.17084,39650.5302143287,36021.6552616077,.50911844,.56957638,http://abarrelfull.wikidot.com/jodari-gas-field,https://www.tanzaniainvest.com/gas,,
1042,Lavani,,F,AFRICA,SSA,Tanzania,Tanzania,738,TZA,,-9.5,40.70000076293945,Offshore,2012,Gas,Giant,1,600,105.0096288848768,1.209156874999998,2010,6,9,4400,230.88504,.98390281,234.66245,39650.5302143287,36021.6552616077,.58230001,.65144825,http://abarrelfull.wikidot.com/lavani-gas-field,https://www.tanzaniainvest.com/gas,,
1043,Mzia-1,Tanzania LNG (Block 1),F,AFRICA,SSA,Tanzania,Tanzania,738,TZA,,-10.10000038146973,40.59999847412109,Offshore,2012,Gas,Giant,1,700,105.0096288848768,1.209156874999998,2010,7,9,5100,258.61234,.98390281,262.84338,39650.5302143287,36021.6552616077,.65222919,.72968161,https://www.infield.com/rigs/news/mzia-1-gas-discovery-block-1-offshore-tanzania/227,https://www.lngworldnews.com/bg-makes-another-gas-discovery-off-tanzania/,,
1044,Tangawizi,Tanzania LNG (Block 2),F,AFRICA,SSA,Tanzania,Tanzania,738,TZA,,-9,40.40000152587891,Offshore,2013,Gas,Giant,1,1000,104.0774974975867,1.318334416666664,2010,8,9,6100,366.36755,1.0035768,365.06183,45680.5326137591,38464.4946479458,.80202121,.9490878,https://www.equinor.com/en/news/archive/2013/03/18/18MarTanzania.html,,,
1045,Ruvu,,F,AFRICA,SSA,Tanzania,Tanzania,738,TZA,,-6,38.70000076293945,Onshore,2016,Gas,Giant,1,540,42.81194444444444,.599729358406775,2010,9,9,6640,105.96716,1.0315046,102.73067,49774.0210030747,46576.2082751062,.21289653,.22056471,https://oilprice.com/Energy/Energy-General/8-Billion-Natural-Gas-Find-Re-Affirms-Tanzanias-Status-As-Gas-Giant.html,https://www.tanzaniainvest.com/energy/dodsal-group-discovers-2-7-tfc-onshore-gas-deposit-in-tanzania,,
1046,KC919,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - GoM,27,-92.5,Offshore,2011,Oil,Giant,1,700,104.0093975255258,1.23365417703824,1871,110,116,132669.69,22245.346,.96323586,23094.391,15542581.104,15224554.8038,.14312518,.15169173,https://www.euro-petrole.com/oil-and-gas-discovery-by-petrobras-in-the-gulf-of-mexico-n-i-5200,,,
1047,North Platte,,A,NORTH AMERICA,NAC,United States,United States,111,USA,US - GOM,26.5,-91.5,Offshore,2012,Oil,Giant,1,850,105.0096288848768,1.209156874999998,1871,111,116,133519.69,25902.684,.98390281,26326.465,16197007.349,15567038.1449,.15992264,.16911672,https://www.total.com/en/media/news/press-releases/usa-total-further-increases-its-footprint-gulf-mexico-and-becomes-operator-north-platte-discovery,http://www.cobaltintl.com/newsroom/cobalt-international-energy-inc.-announces-significant-north-platte-deepwat,https://www.sec.gov/Archives/edgar/data/1471261/000104746913001687/a2212701z10-k.htm,
1048,Utica ,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Ohio,41.5,-77.30000305175781,Onshore,2014,Gas,Giant,1,1280,96.235,1.225798458333337,1871,112,116,134799.69,408.13898,1.0213425,399.61029,17521746.534,16242526.4013,.0023293281,.0024602718,https://www.ogj.com/articles/2014/09/shell-makes-utica-gas-discovery-in-pennsylvania.html,https://fuelfix.com/blog/2014/09/03/shell-announces-utica-gas-discovery/,https://www.eia.gov/maps/pdf/UticaShalePlayReport_April2017.pdf,
1049,Wolfcamp-Spraberry,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,31.79999923706055,-101.8000030517578,Onshore,2016,Gas,Giant,1,3200,42.81194444444444,.599729358406775,1871,113,116,137999.69,389.02206,1.0315046,377.14038,18707188.235,16972347.8934,.0020795325,.0022220872,https://www.forbes.com/sites/timworstall/2016/11/18/the-midland-basin-wolfcamp-shale-is-not-worth-900-billion-thats-not-how-resource-economics-works/#3b846664118f,https://www.theguardian.com/environment/2016/nov/17/untapped-oil-texas-permian-basin-900-billion,https://www.cnn.com/2016/11/17/us/midland-texas-mammoth-oil-discovery/index.html,
1050,Alpine High,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Texas,31.29999923706055,-103.5,Onshore,2016,Gas,Supergiant,2,15000,42.81194444444444,.599729358406775,1871,114,116,152999.69,1178.5544,1.0315046,1142.5586,18707188.235,16972347.8934,.0063000084,.0067318832,https://www.businessinsider.com/apache-discovers-alpine-high-oil-field-in-texas-2016-9,,,
1051,Tulimaiq,Tulimaniq - 1,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Alaska,71,-156,Onshore,2016,Oil,Giant,1,2400,42.81194444444444,.599729358406775,1871,115,116,155399.69,22540.447,1.0315046,21852.008,18707188.235,16972347.8934,.12049083,.12875065,http://caelusenergy.com/caelus-confirms-large-scale-discovery-on-the-north-slope-of-alaska/,https://www.nextbigfuture.com/2016/10/new-alaskan-oil-discovery-boost-alaska.html,,
1052,Pikka Field - Horseshoe,,A,NORTH AMERICA,NAC,United States,United States,111,USA,USA - Alaska,69,-159,Onshore,2017,Oil,Giant,1,3700,52.805,.7375153891672981,1871,116,116,159099.69,38046.367,1.0479046,36307.09,19485393.853,17348626.5995,.19525583,.20927933,https://www.adn.com/business-economy/energy/2018/01/17/oil-search-bought-nanushuk-discovery-for-very-little-despite-huge-potential/,http://www.newsminer.com/opinion/editorials/new-oil-find-a-boon-for-alaska-pikka-unit-field/article_2e0c663e-0547-11e7-82b6-e7612a3f4c9e.html,,
